,id,year,month,copper_zscore,farm_products_zscore,farm_products_plus_zscore,fuels_and_power_zscore,furniture_zscore,industrial_commodities_zscore,lumber_zscore,machinery_zscore,metals_zscore,ppi_all_zscore,processed_foods_and_feeds_zscore,rubber_and_plastics_zscore,warehousing_zscore,copper_chg_zscore,farm_products_chg_zscore,farm_products_plus_chg_zscore,fuels_and_power_chg_zscore,furniture_chg_zscore,industrial_commodities_chg_zscore,lumber_chg_zscore,machinery_chg_zscore,metals_chg_zscore,ppi_all_chg_zscore,processed_foods_and_feeds_chg_zscore,rubber_and_plastics_chg_zscore,warehousing_chg_zscore
88,192005.0,1920.0,5,,1.538715997651843,,,,3.7815956426797226,,,,2.926572820929984,,,,,-0.0935674057656636,,,,-0.5484680597341612,,,,-0.214086663583731,,,
89,192006.0,1920.0,6,,1.3654881323419346,,,,3.576689363614121,,,,2.727952199963598,,,,,-0.8506876207325355,,,,-1.6935593411254646,,,,-1.6380286974911293,,,
90,192007.0,1920.0,7,,0.9526253305765954,,,,3.6143785053994333,,,,2.5407114136498286,,,,,-2.033613075494736,,,,0.31755255243126396,,,,-1.54359828594712,,,
91,192008.0,1920.0,8,,0.3875935104214734,,,,3.510298883847438,,,,2.0693815927112666,,,,,-2.784774854916369,,,,-0.8577080731916076,,,,-3.900982665744697,,,
92,192009.0,1920.0,9,,0.09440138760989547,,,,2.7823900179508074,,,,1.540767856738202,,,,,-1.442874953512226,,,,-6.029241849259885,,,,-4.37632732906245,,,
93,192010.0,1920.0,10,,-0.7254993227391642,,,,1.9202164551469474,,,,0.6634406469550808,,,,,-4.0429006620165975,,,,-7.1422938924015344,,,,-7.2699683922259535,,,
94,192011.0,1920.0,11,,-1.138329301646225,,,,0.7471572500201928,,,,-0.17658675387128656,,,,,-2.0334510498939204,,,,-9.719530555066429,,,,-6.960452795750299,,,
95,192012.0,1920.0,12,,-1.817195775194372,,,,-0.10736297371567355,,,,-1.1141573585015698,,,,,-3.346704226002401,,,,-7.078847842302662,,,,-7.769870960398794,,,
96,192101.0,1921.0,1,,-1.9365736928702189,,,,-0.8420211479910514,,,,-1.605011902849497,,,,,-0.5848646370884536,,,,-6.0851935003923385,,,,-4.062999753260571,,,
97,192102.0,1921.0,2,,-2.3346938269780533,,,,-1.601085788796178,,,,-2.2138132015506558,,,,,-1.9608378904523611,,,,-6.287522690883681,,,,-5.041727555012426,,,
98,192103.0,1921.0,3,,-2.4291469016084632,,,,-1.8896335791239636,,,,-2.341066478550518,,,,,-0.46182652031584337,,,,-2.3869460402825395,,,,-1.0458190681524715,,,
99,192104.0,1921.0,4,,-2.749039028770151,,,,-1.9900540300330067,,,,-2.596657826955834,,,,,-1.5746759139864552,,,,-0.827373611086827,,,,-2.110774515180348,,,
100,192105.0,1921.0,5,,-2.6765493710961055,,,,-2.1805590278628424,,,,-2.71877200208818,,,,,0.36226369979787165,,,,-1.5741729657597754,,,,-1.0031745553691025,,,
101,192106.0,1921.0,6,,-2.772266278258342,,,,-2.368098249983019,,,,-2.884066108903055,,,,,-0.4680652586841636,,,,-1.5495867358037565,,,,-1.3614836911073493,,,
102,192107.0,1921.0,7,,-2.4023887701907416,,,,-2.5531216527146983,,,,-2.826410417088179,,,,,1.83027860351362,,,,-1.528730636061643,,,,0.4885643878793733,,,
103,192108.0,1921.0,8,,-2.2051110292309737,,,,-2.689156785849278,,,,-2.7697683556341874,,,,,0.9782631961698057,,,,-1.1226187181782703,,,,0.48015323472524624,,,
104,192109.0,1921.0,9,,-2.1170254246273843,,,,-2.6350011635547075,,,,-2.7141440685077183,,,,,0.4392509825662536,,,,0.4540593944855522,,,,0.471707694738006,,,
105,192110.0,1921.0,10,,-2.073342914466922,,,,-2.34453805764349,,,,-2.6141929444922996,,,,,0.22006111207441903,,,,2.4130443958139876,,,,0.8395339046649598,,,
106,192111.0,1921.0,11,,-2.1617352189725216,,,,-2.1544774104547386,,,,-2.561476025557191,,,,,-0.4319083482740422,,,,1.5807097286102698,,,,0.4475822146057422,,,
107,192112.0,1921.0,12,,-2.095255794262957,,,,-2.2554293809715578,,,,-2.6017136629009316,,,,,0.3325949976132143,,,,-0.8317798995530618,,,,-0.3237591336873595,,,
108,192201.0,1922.0,1,,-2.0519201991406817,,,,-2.354983409940377,,,,-2.6881807147631798,,,,,0.21834861290638868,,,,-0.8201909880071677,,,,-0.7073730236674901,,,
109,192202.0,1922.0,2,,-1.6057334631521953,,,,-2.3562292565608307,,,,-2.4941369701420673,,,,,2.2069687868235763,,,,-0.005217836159256195,,,,1.6203189651057397,,,
110,192203.0,1922.0,3,,-1.6614757683465826,,,,-2.3577333651622117,,,,-2.4437756722361277,,,,,-0.270736042372039,,,,-0.0073588235681412645,,,,0.4280351587814319,,,
111,192204.0,1922.0,4,,-1.6713525876702795,,,,-2.2613514339162166,,,,-2.347230887859476,,,,,-0.04432727437686515,,,,0.8041147741598341,,,,0.8112679356270486,,,
112,192205.0,1922.0,5,,-1.5444055366264724,,,,-1.8221843660715384,,,,-2.0627274193002476,,,,,0.6310852571631933,,,,3.64579769929524,,,,2.370958075461265,,,
113,192206.0,1922.0,6,,-1.6031486810759936,,,,-1.7874059020517772,,,,-2.0216343215286168,,,,,-0.28554927951122316,,,,0.29342308349043,,,,0.35112719133976855,,,
114,192207.0,1922.0,7,,-1.4073067974436455,,,,-1.4070430601666906,,,,-1.7424215948535682,,,,,0.9711752806632655,,,,3.1583116708948538,,,,2.3270552465760255,,,
115,192208.0,1922.0,8,,-1.6325515130609622,,,,-1.3336995734380706,,,,-1.7569859906673009,,,,,-1.107461767337961,,,,0.6131264627752916,,,,-0.1107213491014651,,,
