,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
21882,-0.00106319578535842,1.0,0.01094257312450834,-0.12513722353726006,1,-4.397785,-2.299383,1
21883,0.006089181632943356,2.0,0.010566270198549983,-0.11331429539771044,2,4.9680715,-0.2551348,0
21884,-0.0003033664192335862,1.0,0.010443625987125905,-0.1639606905577464,1,-4.577173,-2.4561434,1
21885,0.002751148675477983,2.0,0.010306644354945473,-0.13451917047989392,2,5.0667787,-0.29796606,0
21886,-0.0007663705259572019,1.0,0.009664547321014664,-0.10637501714831142,3,3.8412542,2.2280514,0
21887,-0.0014781545808580621,1.0,0.008948046656622816,-0.08410420254109631,4,2.7095068,-1.2109559,0
21888,-0.002965074839629262,1.0,0.0083456878118318,-0.044221078042830896,5,2.4684844,-1.0859829,0
21889,0.006087683421570836,2.0,0.00789533340574955,-0.08022835869715496,1,-1.9230579,4.8946185,2
21890,-0.004559299357617812,1.0,0.007418231504236693,-0.11854692322043757,1,-5.0645614,-1.8444078,1
21891,-0.004407847397940463,2.0,0.007065898509909329,-0.07569060703821451,2,5.163094,-0.22017534,0
21892,0.001194646460800253,3.0,0.006843515592278133,-0.16043200942644728,1,1.8793429,4.169518,2
21893,-0.014377721773220041,1.0,0.007225070729893898,0.042389887311138734,2,2.3852046,-3.873195,3
21894,0.003928961301895048,2.0,0.006951424188359311,-0.09152817861991133,1,-1.993205,5.215308,2
21895,-0.017254030995616662,1.0,0.007584778099561679,-0.002768035139907836,2,2.1928947,-3.8375711,3
21896,-0.001921342587146646,2.0,0.007262871034780217,-0.07192111650512993,1,-2.029813,5.116701,2
21897,0.012444638059972318,3.0,0.007430963963309844,-0.06893626653245967,2,-1.0767248,1.2297716,2
21898,-0.006111814551475469,1.0,0.007592772961916799,-0.03981745729305622,3,3.8176138,2.1619744,0
21899,0.013352937502102145,2.0,0.007916144129079962,-0.08858666080370915,1,-1.6996055,4.6535816,2
21900,-0.0033312763947007415,1.0,0.008053637888809579,-0.10186279339002863,1,-5.0338473,-1.7606447,1
21901,0.012012383900928698,2.0,0.008848297213622255,0.15388523180765454,2,4.1895227,0.12860799,0
21902,-0.004896447084388336,1.0,0.008953845122937638,-0.06234601015776219,1,-4.570851,-1.537214,1
